time,x
0,0.010096978068510773
1,0.0018484018307743536
2,-0.02045079509079643
3,-0.016409871448059055
4,0.004240768781354259
5,0.010731418251533738
6,-0.014336825506959465
7,0.01872863299493583
8,-0.013785968541109585
9,0.0027306212605578534
10,0.008751674151199694
11,-0.0002627508135552255
12,-0.0072213257625851545
13,0.016799236699112298
14,0.010705838384081644
15,0.024545854630345885
16,-0.007826434209275491
17,0.014179052299688579
18,0.007257729937387847
19,0.02147658201144501
20,-0.008680250222012457
21,-0.07205575004315375
22,-0.02790972654878278
23,0.02920208816567726
24,0.004710986459566496
25,-0.005282174759246336
26,0.001032485974085035
27,-0.028295244489391358
28,-0.005387106060430865
29,-0.00367755995563398
30,-0.014202309664125523
31,0.023323346681265546
32,-0.00345514932849634
33,-0.015660782193961286
34,-0.010214672523303098
35,-0.007440576215982381
36,0.005410950860863448
37,-0.012907921619145583
38,-0.009683763629810941
39,-0.03102582102178771
40,0.022677180828001294
41,0.003624674078579121
42,-0.019277828606592592
43,0.019050140843189362
44,-0.02178109289347014
45,-0.018182254342561942
46,0.03938288602730314
47,-0.009364724775091017
48,-0.022326755194829042
49,0.020163932846971988
50,-0.023756306234680433
51,-0.008962709376613304
52,0.020689467573627024
53,0.014633819297298152
54,-0.01492253611941197
55,0.01720732561331915
56,0.025405853290099565
57,-0.03657327439912837
58,-0.016371262514663285
59,-0.028716420019678803
60,-0.00380299055814105
61,-0.028520443858436887
62,0.0007201499665296947
63,-0.016695858053006
64,0.014291955080248263
65,-0.03561554154464988
66,0.002329942122713688
67,0.007496111718276692
68,-0.001515059243375622
69,-0.010117443597854277
70,0.06358241465499491
71,0.01786208032033492
72,-0.023667971296387598
73,0.019294975380266702
74,-0.005776775562648084
75,-0.020001765635245503
76,0.002004890679592895
77,0.018563157406494418
78,0.02089127716425346
79,-0.002346385412730767
80,0.03573344604016814
81,-0.006553111292044886
82,0.017006480564287732
83,-0.004245238910412646
84,0.022919642309992397
85,0.021829869853578987
86,0.02361343413366314
87,-0.0158227326555055
88,-0.026524328859166574
89,0.013860841292353848
90,0.008696078028328322
91,-0.009956028597279794
92,-0.001060814785811957
93,0.011625033502132872
94,0.021892873148112828
95,0.00557838745233424
96,0.012696273794260575
97,-0.0011998255110202572
98,0.02576055197894311
99,0.0061006107552842815
100,0.008171500898202125
101,-0.021590233182033493
102,-0.013119754979876988
103,-0.0030471586153162054
104,-0.03228001488921475
105,-0.010195575163952725
106,-0.0024114216807719015
107,0.0076491986984188794
108,-0.007913400304429016
109,-0.02522847707831043
110,-0.04016193439342303
111,-0.010683361752540253
112,0.01188504356862269
113,-0.027750749339475245
114,-0.014772148603346575
115,-0.0024349332253863773
116,-0.016566933783112983
117,-0.014742701983839743
118,-0.011761238083223633
119,-0.007867265686106921
120,0.005978205840480857
121,0.001493830506804334
122,-0.0003803710951527817
123,0.0020508311571011805
124,0.00877595428836129
125,-0.02131567018043679
126,0.005960691528442061
127,-0.00011805461421123945
128,-0.020146000369049614
129,-0.016493988228771
130,-0.024568115806719325
131,0.01570444316306158
132,0.004463292255252437
133,0.04273253699544
134,0.03110530419081042
135,-0.04303821577455474
136,0.02054544827074384
137,-0.021252875570905168
138,-0.03701879276835297
139,-0.022646486805435684
140,0.022099978041519697
141,-0.010623601280463541
142,-0.0057726773720567
143,0.01148775354156315
144,0.015483804984922968
145,-0.021745259537711642
146,0.00110646794953019
147,-0.002137780314757685
148,-0.007208243329299249
149,0.012090902086008801
150,-0.030318067731548735
151,-0.029199416472998653
152,-0.01696790104683619
153,0.01607191584749753
154,-0.004002031827083407
155,-0.025925115944933592
156,0.01755027837378321
157,-0.010121808617742149
158,0.0002990242925471935
159,-0.03293363627778979
160,0.003285172723539657
161,0.010968678628053634
162,0.017028941401714914
163,0.02140004235703934
164,-0.015590127835055534
165,-0.001755188333298723
166,-0.016194788014093745
167,-0.009656774500328565
168,-0.02117919223611522
169,-0.004748982191451245
170,-0.03301117445838743
171,0.029292321726326707
172,-0.035346426700924465
173,0.007320695959548485
174,0.018080648454573394
175,0.00420881608864806
176,0.024833836233800984
177,-0.04445931017298413
178,-0.006956034879331618
179,-0.035199400813793066
180,-0.03001283259341165
181,-0.01173500918703714
182,-0.040345459699039105
183,0.001182473738876288
184,0.009199038698847351
185,-0.04677280204575557
186,-0.01627344685049436
187,0.02433553699542374
188,-0.019281270343810247
189,-0.0026359626556160328
190,0.026084748019085745
191,-0.016444180571610817
192,0.020953452369958294
193,0.030921663816839154
194,-0.018899556286972874
195,0.01349862949769975
196,0.026365756782877975
197,-0.023661318033199454
198,0.0024237997998352843
199,0.02115967626868764
200,0.011078859672067419
201,-0.04615099944590557
202,-0.007142681151114405
203,-0.001393252226318624
204,0.02412082204027283
205,-0.031044789509026158
206,-0.018350789875251353
207,-0.013951628751937532
208,0.003978650372334203
209,-0.01983428044160004
210,0.02189223498747685
211,0.024879599146375036
212,0.02348290101111707
213,0.03442136275507535
214,0.009848403314083596
215,0.001881638393269261
216,0.0008744314510565386
217,0.027968073264898485
218,0.022564184616071632
219,-0.012857487290406427
220,-0.0026532067890371303
221,-0.01842067730044439
222,0.03957331832806772
223,0.004133539980464708
224,-0.002989075521961624
225,-0.004492019430193911
226,0.036132291856241706
227,-0.0262395939803717
228,0.005513563274315001
229,0.018014076221781646
230,0.00016915962795299044
231,0.02231647254222702
232,0.0016302221600570784
233,0.016525230990266093
234,0.010646510616704827
235,-0.002608209546127131
236,-0.01724075215180705
237,-0.010159232923871657
238,-0.0028100502302939056
239,0.020242840040241815
240,-0.01472245385713289
241,0.03972782155154596
242,0.0045808716155826415
243,-0.009739666719999405
244,0.004891642398936589
245,0.008316058154712157
246,0.0061437793884891985
247,0.014169577282327268
248,-0.039068091863716174
249,0.005722466998284968
250,-0.046897960345692914
251,-0.011408736469386685
252,0.024755545957708357
253,-0.023597459199541468
254,0.0031682069423732613
255,-0.012956576342405775
256,-0.03724722919978404
257,-0.0039061062860480385
258,0.0018258675868704684
259,-0.03291164209320169
260,-0.014540191615230678
261,-0.04406115204793626
262,0.002503771708673753
263,-0.000894410031014171
264,0.02076133415333236
265,-0.035710126867543185
266,-0.021949977055497002
267,0.033925193745798554
268,0.01750422017942127
269,0.028111414115930104
270,0.005640926210748647
271,0.008278534528567544
272,-0.021320715280618234
273,0.025685534919093343
274,-0.00822893168606062
275,-0.031428400030244615
276,0.03166802432988447
277,0.0025850481867795154
278,0.004234427237195108
279,-0.01855291725181363
280,0.013411262976712534
281,0.009460007024537127
282,-0.033919379621155814
283,-0.02844126865561149
284,0.009092239598937799
285,-0.017358430021936447
286,0.018307532118844297
287,0.0079349984780597
288,-0.00010475638446410293
289,-0.019068491680980796
290,-0.03063643934174629
291,0.009580713247385256
292,0.004558878092680453
293,-0.00419529501791625
294,-0.0009521971080345761
295,-0.01430708409370655
296,-0.0023133876891847966
297,-0.020670115718302417
298,-0.0010940093516598709
299,0.006826839009348908
300,-0.013304241804816564
301,-0.031636043291295865
302,0.03398838359649
303,-0.01984827532174
304,0.026485911335091615
305,-0.01922666668554638
306,-0.024864842496447142
307,0.03429551917630478
308,0.04053718989271189
309,-0.024062920626975962
310,0.0263525653299354
311,0.017890240064223857
312,-0.020207112389476287
313,0.0019077303906912127
314,-0.03320372334884571
315,-0.03335892806215114
316,-0.010583599025206895
317,0.006411158581738868
318,0.03207381776664846
319,0.01681147023413353
320,0.00824909140127624
321,0.0024207791942878762
322,0.0007266147080303935
323,-0.009797291547856142
324,0.012785186510225973
325,-0.050624784188503205
326,-0.023687549834195683
327,-0.010283527090801842
328,0.0003014916805219049
329,-0.008016798255606238
330,-0.007963376233440997
331,0.02152810712182745
332,-0.000647466472302032
333,-0.0009785764250389915
334,-0.005685716793543934
335,-0.009679292914836511
336,-0.003800288282943702
337,0.004006190379255947
338,0.030512909471081658
339,0.0066879189440317
340,-0.024357412747402732
341,-0.003077543519703271
342,-0.006218474679022848
343,-0.02787493870830817
344,-0.043852444063982525
345,0.008135148680939125
346,0.014491279873268429
347,0.016252032562151214
348,-0.004781036592906082
349,0.017625244373734673
350,0.00751447109260044
351,0.014892584717858327
352,0.0003710533356458136
353,-0.04685386595448225
354,-0.030420171280603772
355,-0.027769653816297556
356,-0.0006148173500607566
357,-0.03520851397666339
358,-0.023679056338622544
359,0.019278483898384102
360,-0.02107832460399471
361,0.0013341629003589582
362,0.008414917722370258
363,-0.023963257837206563
364,-0.03926039669238475
365,0.001440862983567248
366,0.015369110873659903
367,0.0017695230673277981
368,-0.03561447178374133
369,0.0031310729473357384
370,-0.00627522062891854
371,0.01849014257986487
372,0.01707064265437317
373,-0.008640277910555992
374,-0.046148229810671355
375,-0.03465675115213351
376,0.016270882228875298
377,-0.007018904284600712
378,0.00755347213027582
379,-0.0019969499833054176
380,0.013097325829344097
381,0.02176138324638022
382,-0.01584874064357952
383,-0.014272762674890816
384,-0.008456490203728061
385,-0.037113107797791055
386,0.03133185373487394
387,-0.000650911626037763
388,-0.0014756801696483258
389,0.0014074287351235149
390,0.02389495865766238
391,-0.005080690061513959
392,-0.009829851654318171
393,-0.017251374082679204
394,-0.00275932209833201
395,-0.015524145486060641
396,0.0033458588464093443
397,-0.01926660218225861
398,0.01139827533348708
399,-0.029973988072649668
400,-0.0033942556686012257
401,0.01346145172311188
402,-0.016422717613975873
403,-0.016970481950490335
404,-0.011789267094813342
405,-0.0004270599080982092
406,-0.02355300333611924
407,0.035871112760865485
408,0.024368525295303922
409,-0.009623862094018078
410,0.015576002750840626
411,-0.00579779440953431
412,-0.013448514099983546
413,0.02546203216072786
414,-0.030089881742520422
415,0.017297196092801136
416,-0.011971119980559058
417,-0.01086711840793322
418,0.030495712200025244
419,-0.012031256334729972
420,-0.028708046689906338
421,0.06265353282510608
422,0.006919732508859719
423,0.007895748488617717
424,0.007053574292049557
425,-0.022741348485008743
426,0.007000646553513661
427,-0.011826228577347041
428,0.02322029823285284
429,0.010245760849889917
430,0.017634971206434397
431,-0.0008707823515780329
432,-0.0015411824248213876
433,-0.0033534408355602226
434,-0.0128535449547502
435,0.033752345978560264
436,-0.0022837709062422874
437,0.02743906784316691
438,0.007109604808980731
439,0.011616795185762412
440,-0.03607606673806869
441,-0.025795162223355556
442,0.020469727603224706
443,0.0008320519266002749
444,0.010424057256509163
445,0.0048256302162539445
446,-0.017517808721150087
447,0.011408907160711277
448,-0.023467814885622263
449,-0.0010883631482267743
450,0.01137063830406827
451,-0.0036664579508065777
452,-0.004172147643536625
453,0.008132390896380959
454,0.02142543805440385
455,-0.03427606965936785
456,0.011613668164609554
457,-0.007581960376891638
458,0.01946741340794377
459,-0.00038825182014734527
460,0.002868028019154906
461,-0.02760886830294011
462,-0.024616663932189795
463,-0.023306455214328847
464,-0.04269771158207702
465,-0.03396118190917743
466,0.013970660021757043
467,-0.004813385684553999
468,0.018868759248390654
469,0.01922363238560972
470,0.012753207177144945
471,-0.03445687150243223
472,0.013514496009905999
473,0.012805289102734927
474,0.024396186883530544
475,-0.013986657310996832
476,-0.013392266135624383
477,0.008808101667773273
478,-0.0035515078831878815
479,0.022153003200131704
480,-0.05929334514529779
481,-0.015817693942622196
482,0.04048768850015334
483,0.022738758301759025
484,0.02283306755999238
485,-0.00010136206841159184
486,-0.02664003678494223
487,0.034502629861566214
488,0.02633056484543897
489,-0.007027624393902506
490,-0.023727474724397055
491,-0.01249656415338046
492,-0.02054737748470061
493,-0.010484691291104267
494,-0.04042051174257012
495,0.020285891638751614
496,0.024848976407646828
497,-0.015201673055885018
498,0.022517428138312628
499,-0.02653328578899649
500,-0.0471918794420011
501,0.0542588423114479
502,0.0027020533208341555
503,0.01866374280553974
504,0.01118285159765551
505,0.016196205240482757
506,0.004090839060381978
507,-0.0028699212838776997
508,-0.0023179502831593224
509,-0.006346871077389196
510,-0.0011725802506691709
511,-0.019222694482225706
512,-0.011555335367413598
513,0.018310954443304318
514,-0.00901643625450223
515,-0.018556152362024115
516,-0.006660219310917663
517,0.0058073015952684985
518,-0.016357792345509548
519,0.032114613674484184
520,0.022982797901122672
521,-0.019844389644748515
522,0.0252741986225546
523,-0.018189917396030045
524,-0.011180618724229962
525,0.01247385449329134
526,-0.01776782469086291
527,-0.011612896538760192
528,-0.005669032254771808
529,-0.04391344445748114
530,0.023932184320238522
531,0.0015198886686031375
532,-0.0048843800964188805
533,0.006796022165553807
534,-0.0176830480737201
535,0.005588183937418135
536,-0.040123491914204806
537,-0.009330719584600116
538,-0.0038707624355834285
539,-0.04077536868373798
540,-0.005637485737425687
541,0.002971077728424468
542,0.007298378899694177
543,0.011785646019863871
544,0.0007154910263321965
545,9.015830314863461e-06
546,0.003304802332751729
547,-0.02866078405380907
548,-0.02087368812545711
549,-0.022341925267213732
550,0.015379958381564205
551,0.003327171293617322
552,0.0127904130007209
553,0.017437187381987466
554,0.016205161077973214
555,0.00227423033892019
556,0.02209783558813183
557,-0.00044073889739553
558,-0.009554266783072134
559,0.011149875021138018
560,-0.022645425559885152
561,-0.014848384695436043
562,0.035412998425944746
563,0.0010706178878447897
564,0.0007073769685845523
565,-0.01907184836331624
566,0.018217749460381984
567,0.03476414718865956
568,-0.00023735897958932135
569,-0.0056621207928746935
570,0.0011344660720393966
571,0.021443864047070115
572,0.002093589303447701
573,0.011483732166962428
574,-0.006574687326195169
575,-0.012150309108843542
576,-0.008038659055809867
577,-0.0007268886839976036
578,-0.006379008862715421
579,-0.05348530740974183
580,0.010327334188631044
581,-0.030305452178004993
582,-0.016563812905544
583,0.015847522225311144
584,0.03100247603878316
585,0.02678281113369169
586,-0.0006580690299565683
587,0.024626860359227228
588,-0.0016990109157459454
589,-0.022256655105065182
590,-0.02601647132824812
591,-0.015900034248933482
592,-0.01235974513508037
593,-0.007782411850406668
594,-0.023527738663076
595,0.0016822397244171529
596,0.02096334061764969
597,-0.030312336178364582
598,0.038944972164192536
599,-0.017844528877109342
